year,fips,area_name,state,studio_rent,one_bed_rent,two_bed_rent,three_bed_rent,four_bed_rent
,2501158335,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501161135,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501161905,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501168400,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501173265,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501174525,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501179110,"Franklin County, MA HUD Nonmetro FMR Area",25.0,798,909,1160,1488,1672
,2501300840,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501306085,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501308470,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501313485,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501313660,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501319645,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501326675,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501328075,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501330665,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501330840,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501336300,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501337175,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501342145,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501342530,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501352144,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501358650,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501365825,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501367000,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501370045,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501372390,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501376030,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501377890,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501379740,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501501370,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501504825,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501513590,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501516040,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501519370,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501526290,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501526535,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501527690,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501529265,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501531785,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501540990,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501546330,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501552560,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501554030,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501562745,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501564145,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501572880,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501576380,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501579915,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501582175,"Springfield, MA MSA",25.0,727,874,1094,1353,1623
,2501700380,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501701605,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501701955,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501702130,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501703005,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501704615,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501705070,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501705805,"Lowell, MA HUD Metro FMR Area",25.0,1237,1359,1773,2192,2404
,2501707350,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501709840,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501711000,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501711525,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501713135,"Lowell, MA HUD Metro FMR Area",25.0,1237,1359,1773,2192,2404
,2501715060,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501717475,"Lowell, MA HUD Metro FMR Area",25.0,1237,1359,1773,2192,2404
,2501717825,"Lowell, MA HUD Metro FMR Area",25.0,1237,1359,1773,2192,2404
,2501721990,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501724960,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501727480,"Lowell, MA HUD Metro FMR Area",25.0,1237,1359,1773,2192,2404
,2501730700,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501731085,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501731540,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501735215,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501735425,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501735950,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501737000,"Lowell, MA HUD Metro FMR Area",25.0,1237,1359,1773,2192,2404
,2501737875,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501738715,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501739625,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501739835,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501740115,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501743895,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501745560,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501748955,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501752805,"Lowell, MA HUD Metro FMR Area",25.0,1237,1359,1773,2192,2404
,2501756130,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501761380,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501761590,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501762535,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501767665,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501768050,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501768260,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501769415,"Lowell, MA HUD Metro FMR Area",25.0,1237,1359,1773,2192,2404
,2501770360,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501771025,"Lowell, MA HUD Metro FMR Area",25.0,1237,1359,1773,2192,2404
,2501772215,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501772600,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501773440,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501773790,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501776135,"Lowell, MA HUD Metro FMR Area",25.0,1237,1359,1773,2192,2404
,2501777255,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501780230,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501780510,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501781035,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2501943790,"Nantucket County, MA",25.0,1587,1848,2388,3236,3438
,2502102935,"Brockton, MA HUD Metro FMR Area",25.0,1145,1309,1723,2181,2505
,2502104930,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502107740,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502109175,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502111315,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502114640,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502116495,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502117405,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502124820,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502125172,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502130455,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502139765,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502139975,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502141515,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502141690,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502144105,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502146050,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502150250,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502154100,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502155745,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502156000,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502160785,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502167945,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502172495,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502174175,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502178690,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502178972,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502182315,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502300170,"Brockton, MA HUD Metro FMR Area",25.0,1145,1309,1723,2181,2505
,2502308130,"Brockton, MA HUD Metro FMR Area",25.0,1145,1309,1723,2181,2505
,2502309000,"Brockton, MA HUD Metro FMR Area",25.0,1145,1309,1723,2181,2505
,2502311665,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502317895,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502318455,"Brockton, MA HUD Metro FMR Area",25.0,1145,1309,1723,2181,2505
,2502327795,"Brockton, MA HUD Metro FMR Area",25.0,1145,1309,1723,2181,2505
,2502328285,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502328495,"Brockton, MA HUD Metro FMR Area",25.0,1145,1309,1723,2181,2505
,2502330210,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502331645,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502333220,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502333920,"Brockton, MA HUD Metro FMR Area",25.0,1145,1309,1723,2181,2505
,2502338540,"Brockton, MA HUD Metro FMR Area",25.0,1145,1309,1723,2181,2505
,2502338855,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502339450,"Brockton, MA HUD Metro FMR Area",25.0,1145,1309,1723,2181,2505
,2502340850,"Brockton, MA HUD Metro FMR Area",25.0,1145,1309,1723,2181,2505
,2502350145,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502352630,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502354310,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502354415,"Brockton, MA HUD Metro FMR Area",25.0,1145,1309,1723,2181,2505
,2502357600,"Brockton, MA HUD Metro FMR Area",25.0,1145,1309,1723,2181,2505
,2502357775,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502360330,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502372985,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502375260,"Brockton, MA HUD Metro FMR Area",25.0,1145,1309,1723,2181,2505
,2502379530,"Brockton, MA HUD Metro FMR Area",25.0,1145,1309,1723,2181,2505
,2502507000,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502513205,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502556585,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502581005,"Boston-Cambridge-Quincy, MA-NH HUD Metro FMR Area",25.0,1803,1986,2399,2966,3253
,2502701885,"Fitchburg-Leominster, MA HUD Metro FMR Area",25.0,865,871,1146,1447,1727
,2502702480,"Western Worcester County, MA HUD Metro FMR Area",25.0,792,797,1049,1417,1423
,2502702760,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502703740,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502705490,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,928,1062,1397,1789,2210
,2502706015,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,928,1062,1397,1789,2210
,2502706365,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,928,1062,1397,1789,2210
,2502707525,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502709105,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502712715,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502714395,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502717300,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502717685,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502718560,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502723875,"Fitchburg-Leominster, MA HUD Metro FMR Area",25.0,865,871,1146,1447,1727
,2502725485,"Fitchburg-Leominster, MA HUD Metro FMR Area",25.0,865,871,1146,1447,1727
,2502726430,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502728740,"Western Worcester County, MA HUD Metro FMR Area",25.0,792,797,1049,1417,1423
,2502728950,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,928,1062,1397,1789,2210
,2502730560,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502730945,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,928,1062,1397,1789,2210
,2502731435,"Western Worcester County, MA HUD Metro FMR Area",25.0,792,797,1049,1417,1423
,2502734165,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,928,1062,1397,1789,2210
,2502734795,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502735075,"Fitchburg-Leominster, MA HUD Metro FMR Area",25.0,865,871,1146,1447,1727
,2502737420,"Fitchburg-Leominster, MA HUD Metro FMR Area",25.0,865,871,1146,1447,1727
,2502740255,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,928,1062,1397,1789,2210
,2502741165,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,928,1062,1397,1789,2210
,2502741340,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502741585,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,928,1062,1397,1789,2210
,2502745105,"Western Worcester County, MA HUD Metro FMR Area",25.0,792,797,1049,1417,1423
,2502746820,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502746925,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502747135,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502750670,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502751825,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502752420,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502753120,"Western Worcester County, MA HUD Metro FMR Area",25.0,792,797,1049,1417,1423
,2502753225,"Western Worcester County, MA HUD Metro FMR Area",25.0,792,797,1049,1417,1423
,2502755395,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502758580,"Western Worcester County, MA HUD Metro FMR Area",25.0,792,797,1049,1417,1423
,2502758825,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502761800,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502763165,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,928,1062,1397,1789,2210
,2502763345,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502766105,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502767385,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502768155,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502768610,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502769275,"Fitchburg-Leominster, MA HUD Metro FMR Area",25.0,865,871,1146,1447,1727
,2502771480,"Eastern Worcester County, MA HUD Metro FMR Area",25.0,928,1062,1397,1789,2210
,2502771620,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502773090,"Western Worcester County, MA HUD Metro FMR Area",25.0,792,797,1049,1417,1423
,2502773895,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502775015,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502775155,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502775400,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2502777010,"Fitchburg-Leominster, MA HUD Metro FMR Area",25.0,865,871,1146,1447,1727
,2502780405,"Fitchburg-Leominster, MA HUD Metro FMR Area",25.0,865,871,1146,1447,1727
,2502782000,"Worcester, MA HUD Metro FMR Area",25.0,1103,1162,1491,1843,2022
,2600199999,"Alcona County, MI",26.0,653,653,757,983,1161
,2600399999,"Alger County, MI",26.0,524,637,757,936,1072
,2600599999,"Allegan County, MI",26.0,678,683,890,1184,1207
,2600799999,"Alpena County, MI",26.0,524,621,757,1065,1154
,2600999999,"Antrim County, MI",26.0,503,649,757,1028,1209
,2601199999,"Arenac County, MI",26.0,519,599,757,1043,1175
,2601399999,"Baraga County, MI",26.0,572,579,757,936,1080
,2601599999,"Barry County, MI HUD Metro FMR Area",26.0,582,687,830,1135,1190
,2601799999,"Bay City, MI MSA",26.0,522,611,786,1031,1118
,2601999999,"Benzie County, MI",26.0,607,667,877,1084,1290
,2602199999,"Niles-Benton Harbor, MI MSA",26.0,646,655,845,1094,1252
,2602399999,"Branch County, MI",26.0,619,629,796,1009,1079
,2602599999,"Battle Creek, MI MSA",26.0,602,670,841,1091,1183
,2602799999,"Cass County, MI HUD Metro FMR Area",26.0,593,655,845,1102,1151
,2602999999,"Charlevoix County, MI",26.0,571,647,825,1172,1339
,2603199999,"Cheboygan County, MI",26.0,537,590,776,959,1052
,2603399999,"Chippewa County, MI",26.0,532,608,800,989,1085
,2603599999,"Clare County, MI",26.0,524,575,757,1016,1163
,2603799999,"Lansing-East Lansing, MI MSA",26.0,733,767,936,1203,1269
,2603999999,"Crawford County, MI",26.0,565,611,804,1022,1090
,2604199999,"Delta County, MI",26.0,587,591,757,1053,1181
,2604399999,"Dickinson County, MI",26.0,533,639,770,952,1044
,2604599999,"Lansing-East Lansing, MI MSA",26.0,733,767,936,1203,1269
,2604799999,"Emmet County, MI",26.0,595,685,896,1161,1296
